Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
Asian alone,Hawaii,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,789.2727273,3204.272727,15.90909091,2283.863636,5765,7837.045455,3.227272727,76472.13636,240.8181818,1333.090909,4446.636364,97607.27273,22.59090909
Asian alone,Hawaii,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4070.693146,14.95327103,22143.50156,11096.36916,8741.250779,3.627725857,138376.2025,220.44081,220.9080997,12032.71028,196157.4922,0.774143302
Asian alone,Hawaii,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3996.6,0,-3766,8145.2,9621.2,6,106235.8,615,1368,6156.2,128306,99.4
Asian alone,Hawaii,Some college education,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1218,0,332.5,3044.5,5519.5,2.5,56299.5,0,1500,1941,66855,0
Asian alone,Hawaii,Less than a high school degree,Not Hispanic,Widowed,In poverty,Renter,0,282.7142857,0,-2753.714286,209.8571429,1498.285714,2.142857143,12505.71429,0,514.2857143,-111.5714286,11117.14286,0
Asian alone,Hawaii,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,355.4516129,4805.301075,18.87096774,2828.354839,8313.860215,8632.55914,4.408602151,101380.3226,203.6666667,1924.516129,6099.053763,129938.172,37.40860215
Asian alone,Hawaii,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,1216.416667,1129.166667,25,3557,1365,3434.833333,1.5,49442.16667,73.16666667,1415,2832.5,59030.83333,0
Asian alone,Hawaii,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,5852.5,1979.5,0,-9363.5,2637,7131.5,3.5,58812,439.5,9000,250.5,46155,0
Asian alone,Hawaii,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,2991.166667,0,-2595.833333,3846.916667,6100.75,3.166666667,62393.33333,36.58333333,2090,2447.666667,73643.33333,124.3333333
Asian alone,Hawaii,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,2207.5,0,-8554.5,1254.5,3247.5,4,38515,0,2655,-215.5,33800,0
Asian alone,Hawaii,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,222.119403,3034.238806,0,11658.29851,7105.865672,5224.373134,2.28358209,79995.53731,34.85074627,346.6268657,6864.373134,113340.1493,22.25373134
Asian alone,Hawaii,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3863.5,0,-3930,8353.5,8904.5,5.5,106269.5,2569,0,5998.5,128800,0
Asian alone,Hawaii,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,507.6666667,0,-6018.333333,99.66666667,1286,2.333333333,13346.66667,293,0,-228.6666667,8700,0
Asian alone,Hawaii,High school degree,Hispanic,Married,Not in poverty,Renter,0,5177,0,12622,10906.5,9315,3,103589.5,0,0,8090,151800,0
Asian alone,Hawaii,Less than a high school degree,Not Hispanic,Never married,In poverty,Renter,0,1484.5,0,-1975,880,675,1,10270,0,0,166,11500,0
Asian alone,Idaho,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,0,0,-1400,0,775,1,2425,0,0,-100,1700,0
Asian alone,Idaho,College degree,Not Hispanic,Married,Not in poverty,Renter,0,3020.916667,0,57601.25,11443.75,7008.583333,2.916666667,183468.4167,227.3333333,0,15148.83333,277594.1667,0
Asian alone,Idaho,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,5059.875,0,-8262.25,4737.375,6603.25,4.375,55680.25,583.25,712.5,902.375,63425,0
Asian alone,Idaho,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,3959,0,-17502,1935,2920,4,28268,0,0,-380,19200,0
Asian alone,Idaho,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,5747,0,0,-1400,0,60,1,7187,0,0,-100,0,0
Asian alone,Idaho,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,0,,-1400,0,4182,1,30430,0,0,-110,33100,0
Asian alone,Idaho,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,3959,0,29403,14689,13450,2,125266,0,0,10534,197300,0
Asian alone,Idaho,High school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,761,225,-1553,77,0,1,12030,0,1200,-90,11200,0
Asian alone,Idaho,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,1979,0,904,1102,2402,1,39882,0,0,531,46800,0
Asian alone,Idaho,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3286.166667,0,-1900.5,5019,3715,3,55878.33333,389,950,1460.833333,66015,104.6666667
Asian alone,Idaho,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3266,0,11485.4,8206.8,2854,2.4,87462.2,116.6,0,5502.8,118660,0
Asian alone,Idaho,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2639,0,12791,7165.666667,11083.33333,2,67969,0,0,5356,107003.3333,0
Asian alone,Idaho,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3882,0,39898,17977,7151,7,231559,92,0,15625,316000,0
Asian alone,Idaho,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,0,0,1372,0,1932,1,50433,0,0,564,54300,0
Asian alone,Idaho,High school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,960,0,-19432,136,200,5,23286,1750,1940,-500,960,0
Asian alone,Idaho,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3315.612903,0,32198.16129,10638.87097,7813.774194,3.129032258,145095.2903,5.935483871,0,10389.19355,209444.5161,0
Asian alone,Idaho,High school degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,9582,1,8628,0,0,-110,16700,0
Asian alone,Idaho,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,2436,225,-7221.75,3663,1722.5,3.5,52288.5,583.5,1312.5,707.5,51475,0
Asian alone,Idaho,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2375,0,10089.4,7440.6,4046,1.2,57310.2,0,0,4179.4,85440,0
Asian alone,Idaho,College degree,Not Hispanic,Never married,In poverty,Renter,0,0,0,-1400,0,250,1,9660,0,0,-110,8400,0
Asian alone,Idaho,Some college education,Not Hispanic,Married,In poverty,Renter,0,647,0,-6570,743,2000,3,23190,0,0,-310,19700,0
Asian alone,Idaho,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,3654.833333,0,25596.66667,9964.333333,2589.666667,3.166666667,119734.8333,0,0,8326.666667,169866.6667,0
Asian alone,Idaho,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,7917,0,-4036,9159,15948,5,88487,0,0,2225,119700,0
Asian alone,Idaho,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,152,0,-3625,92,4532,3,48797,583,0,1716,50300,0
Asian alone,Idaho,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,0,0,-1400,0,200,1,16610,0,0,-110,15300,0
Asian alone,Idaho,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,2755.8,0,40228.2,9451.8,9101,2.4,173074.2,0,0,12289.8,246900,0
Asian alone,Idaho,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,152,0,-3625,92,4532,3,48797,1364,0,1716,50300,0
Asian alone,Idaho,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1979,0,-24850,995,25,5,41004,1750,3600,-490,13000,314
Asian alone,Idaho,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3882,0,39898,17977,7151,7,231559,92,0,15625,316000,0
Asian alone,Idaho,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,761,0,495,2295,166800,1,-141156,0,0,805,30000,0
Asian alone,Idaho,Less than a high school degree,Not Hispanic,Married,In poverty,Renter,0,0,0,-2800,0,2260,2,12670,0,0,-230,11900,0
Asian alone,Idaho,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,3959,0,-17502,1935,2920,4,28268,0,0,-380,19200,0
Asian alone,Idaho,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3502,0,486,4671,11622,3,81036,0,0,483,101800,0
Asian alone,Idaho,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1979,0,2170.75,3174.75,3445,1.25,29305.25,0,97,1522.5,41500,0
Asian alone,Idaho,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2702,0,36,4674,1800,2,49997,0,0,1891,61100,0
Asian alone,Idaho,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,0,0,-1215,0,1000,1,15439,0,360,-64,14800,0
Asian alone,Idaho,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3502.363636,0,14366.90909,8918.545455,5508.909091,2.818181818,100320.1818,124,218.1818182,6453.090909,138727.2727,0
Asian alone,Idaho,College degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1992,0,47485.33333,8900.666667,1643.333333,1.333333333,125021.3333,0,0,11491.33333,196533.3333,0
Asian alone,Idaho,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,0,0,-1400,0,0,1,12710,0,0,-110,11200,0
Asian alone,Idaho,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,0,0,-7200,0,874,3,6940,0,0,-300,0,314
Asian alone,Idaho,College degree,Not Hispanic,Married,In poverty,Renter,0,837,0,-4430,116,1534,3,11172,0,0,-330,8900,0
Asian alone,Idaho,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,335.7142857,6024.428571,0,49037.42857,13274.71429,3516,3,166516.5714,0,514.2857143,13924.42857,251442.8571,0
Asian alone,Idaho,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,2055,3290,2238,1,31788,0,0,1650,43000,0
Asian alone,Idaho,High school degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1979,0,-2902,804,950,1,9779,0,0,-110,10500,0
Asian alone,Idaho,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,3562.8,0,-8681,4726,6652.4,5,80770.4,700,1140,917.4,86108,0
Asian alone,Idaho,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,7917,0,-4036,9159,15948,5,88487,0,0,2225,119700,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Divorced,In poverty,Renter,0,0,0,-1400,0,20,1,2980,0,0,0,3000,0
Asian alone,Illinois,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2664.36,0,13740.92,7604.34,5941.02,2.76,91180,325.06,268.8,5192.16,126065,0
Asian alone,Illinois,Less than a high school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,3121,0,1590,4590,1107,2,51857,0,0,2735,65000,0
Asian alone,Illinois,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,4838.913043,0,271.3478261,7383.086957,6304,3.826086957,87138.78261,550.2173913,169.5652174,4249.73913,109662.6087,0
Asian alone,Illinois,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,19,0,2181.5,96,12610,2.5,58003.5,0,0,454.5,74765,0
Asian alone,Illinois,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,3959,0,-2630,5432,280,5,117410,474,0,5024,129000,0
Asian alone,Illinois,Some college education,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,2588,0,11903,7804,13600,3,61327,0,0,4777,102000,0
Asian alone,Illinois,College degree,Not Hispanic,Married,Not in poverty,Renter,0,3552.615385,0.327332242,22777.6874,9591.870704,7439.607201,3.286415712,132420.3486,165.1849427,166.3355155,7214.841244,182706.0884,10.63829787
Asian alone,Illinois,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,868.8,1964,110,869.8,3346.3,3680.7,1.7,39567.9,94.8,535,1859.8,49680,0
Asian alone,Illinois,Some college education,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,7917,0,6454,13571,5378,5,137478,474,3000,7877,175200,0
Asian alone,Illinois,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2639,0,2913.666667,4432,7023.333333,1.333333333,38246.33333,0,0,2712.333333,57966.66667,0
Asian alone,Illinois,Some college education,Hispanic,Never married,In poverty,Renter,0,228,0,-6548,169,0,2,11660,474,600,-135,6600,500
Asian alone,Illinois,Some college education,Hispanic,Married,In poverty,Owner with mortgage,0,0,0,-2800,0,800,2,17000,0,2400,0,12600,0
Asian alone,Illinois,College degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1979,0,10376,6120,4312,1,53370,0,0,3842,80000,0
Asian alone,Illinois,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,190.0727273,3209.381818,39.09090909,-2611.054545,5018.781818,4184.109091,3.363636364,59130.63636,256.0727273,929.2727273,2707.036364,70126.36364,36.36363636
Asian alone,Illinois,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,2639.333333,0,1073.5,5044.333333,4534.166667,2.833333333,62983.16667,267.5,380,3056.5,78683.33333,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4091.962963,5.555555556,1043.583333,7794.87037,6377.388889,4.62962963,97660.18519,281.0277778,1182.220899,4520.907407,120226.2963,37.03703704
Asian alone,Illinois,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,989.625,0,-4532.875,719,4695.875,2.25,13256.125,59.25,525,71.5,15315,0
Asian alone,Illinois,College degree,Not Hispanic,Divorced,In poverty,Renter,0,380.75,0,-3844.25,172.25,4530.5,2.5,17416,0,0,20,18675,0
Asian alone,Illinois,High school degree,Hispanic,Separated,In poverty,Owner with mortgage,0,0,0,-1400,0,270,1,10730,0,0,0,9600,0
Asian alone,Illinois,Some college education,Not Hispanic,Married,In poverty,Renter,0,1578.052632,7.894736842,-8835.894737,640.8421053,3558.210526,3.526315789,20899.89474,403.1578947,274.2105263,-36.21052632,17297.89474,0
Asian alone,Illinois,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1281.122449,37.55102041,-6207.77551,765.122449,5489.979592,2.571428571,11424.38776,139.244898,559.0102041,124.6122449,12111.02041,30.6122449
Asian alone,Illinois,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,495,0,-3232,1212,2709.333333,1.666666667,7806.666667,0,0,359,9350,0
Asian alone,Illinois,Some college education,Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,3000,1,5300,0,0,0,6900,0
Asian alone,Illinois,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,0,1306.05,25,-8287.3,1032.05,8948.15,3.25,14757.55,421.35,916,189.95,16484,100
Asian alone,Illinois,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,3352.434783,39.13043478,-1950.753623,5394.710145,5139.014493,3.391304348,62439.34783,402.5217391,648.3478261,3068.057971,76240.14493,14.49275362
Asian alone,Illinois,Some college education,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,3349.5,0,13647.75,9236.25,5527.5,3.5,107888.25,37.25,375,6582.75,145820,0
Asian alone,Illinois,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3869.777778,0,1343.222222,9037.666667,11546.44444,5.555555556,115198.4444,620.1111111,966.6666667,5396.888889,144694.4444,111.1111111
Asian alone,Illinois,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,3204.653846,0,1919.5,5300.884615,5624.115385,3.115384615,69233.5,127.9230769,329.0384615,3000.653846,87782.69231,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,1085,0,-7560,1193.5,3282.5,3.5,25995,237,720,76.5,23115,0
Asian alone,Illinois,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2677,0,13772,7189.333333,7258.333333,3,99856.66667,0,1304,5684,135133.3333,0
Asian alone,Illinois,High school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,0,0,0,-1400,0,1493.333333,1,11002.33333,0,62.33333333,0,11500,0
Asian alone,Illinois,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,2185,0,17502.4,6835.8,4770.2,2.2,94529.6,0,0,4986.8,130810,0
Asian alone,Illinois,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4998.34237,2.827265686,29115.756,12837.31216,6724.673896,3.591789311,146738.6491,288.5290473,116.3754196,9564.316034,209641.5879,1.549186677
Asian alone,Illinois,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,2155.071429,89.28571429,5676.571429,4647.785714,3726,2.285714286,62999.42857,67.78571429,1162,3048.5,80934.28571,0
Asian alone,Illinois,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,303,1494,0,2500,3165.375,2889.5,1.5,43922,0,225,2169.5,55612.5,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1085,0,-5512,306.5,4387.5,3.5,11229,0,0,4.5,11500,0
Asian alone,Illinois,College degree,Not Hispanic,Never married,In poverty,Renter,0,899.9285714,0,-1960.642857,788,6768.642857,1.428571429,7028.642857,0,8.928571429,398.6428571,14014.28571,0
Asian alone,Illinois,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,2396.257143,30,12590.91429,3532.514286,6726.228571,2.342857143,81229.37143,61.51428571,104.7142857,3801.857143,110080.8571,0
Asian alone,Illinois,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2690.9,110,13575.6,8381.3,7615.6,2.8,93051.2,102.3,588,5461.4,129863,0
Asian alone,Illinois,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3806.445714,4.571428571,21763.29143,10494.76,7040.331429,2.851428571,117794.4971,24.85142857,135.3085714,7391.685714,168239.7143,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,672.5,0,-355.5,1421.833333,18500,2,4403.333333,0,910,820.1666667,24550,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2702.5,0,-2217.333333,4398.833333,6908,3.166666667,54798.83333,693,1758.333333,2627.333333,66766.66667,0
Asian alone,Illinois,Some college education,Not Hispanic,Never married,In poverty,Renter,0,1066,0,-441.5,1679.5,14150,1.5,4503,0,0,993,21950,0
Asian alone,Illinois,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2733.285714,0,-130.6190476,3992.904762,4617.857143,2.238095238,46246,274.4285714,844.5714286,2363.47619,58678.57143,23.80952381
Asian alone,Illinois,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,990,0,-2655,628,200,1,8974,0,0,63,8200,0
Asian alone,Illinois,Less than a high school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2817,0,3577,8225,5905,4,87258,0,0,4728,112510,0
Asian alone,Illinois,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4604.34,0,3554.26,8367.32,6257.16,3.86,91459.26,95.66,134.16,5028.34,119043.4,20
Asian alone,Illinois,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2690,0,7117.333333,5454.666667,7749,3,96591,0,520,3984.333333,122900,166.6666667
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,295.5135135,2682.459459,62.16216216,-8077.297297,4232.054054,3114.378378,3.837837838,53181.27027,406.5135135,782.3783784,1611.72973,55021.62162,54.05405405
Asian alone,Illinois,High school degree,Not Hispanic,Divorced,In poverty,Renter,0,228.4,0,-2735,423.8,3613.6,2.2,9692.8,189.8,0,426.4,11460,0
Asian alone,Illinois,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4627.503937,7.874015748,4423.968504,7907.582677,7119.708661,3.929133858,92231.37795,269.496063,536.9685039,4839.503937,120356.8504,0
Asian alone,Illinois,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,3959,0,2142,5324,2640,2,52325,0,0,3210,69600,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,3958.6,0,7647.2,8048,3277.8,3,85408,0,3072,4739.8,109800,200
Asian alone,Illinois,Some college education,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,3040.785714,3.571428571,-6651.714286,2671.428571,8018.071429,3.928571429,27288.92857,39.21428571,9,852.3571429,35732.14286,35.71428571
Asian alone,Illinois,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,2031.5625,21.875,15549.71875,5638.3125,5544.5625,2.1875,88434.84375,100.28125,175,4734.65625,121838.4375,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1979,0,1575,8415,3605,4,91633,0,0,5092,112300,0
Asian alone,Illinois,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,1636.5,0,-5268.5,538.5,3643,2,6966,0,840,14.5,6690,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,3708.291139,25.3164557,14.11392405,5385.329114,6501.316456,3.607594937,69969.10127,220.3164557,514.1772152,3237.860759,88392.65823,25.3164557
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,1523,0,-165,2166,80,1,19801,0,0,1095,24500,0
Asian alone,Illinois,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,2740.666667,0,7894,6343.888889,5551.555556,3,88750.22222,316.3333333,0,4178.666667,114388.8889,0
Asian alone,Illinois,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1708.933333,0,-7174.466667,1387.733333,5836.933333,3.2,17224.4,345.8666667,243,394.7333333,18940,0
Asian alone,Illinois,High school degree,Not Hispanic,Married,In poverty,Renter,0,1150.444444,0,-5409.333333,974.2222222,4745.111111,2.555555556,15031,231,263.3333333,106.3333333,16103.33333,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3299.428571,0,14101.64286,8835.428571,6775.428571,4.714285714,118700,664.8571429,3381.428571,6439.714286,154347.1429,0
Asian alone,Illinois,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1301.6,160,-2689.8,264,696.4,1.6,8660.4,0,16.8,-35.8,8020,0
Asian alone,Illinois,High school degree,Not Hispanic,Never married,In poverty,Renter,0,989.5,0,-4524.666667,783.1666667,6037.166667,2.833333333,16867.5,0,300,450.6666667,20303.33333,0
Asian alone,Illinois,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,2563.909091,0,4977.181818,5713.818182,3711,2.272727273,57773.18182,0,0,3297,78036.36364,0
Asian alone,Illinois,College degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,989.5,0,-7500,382.5,250,2,11528,474,0,-176,5000,0
Asian alone,Illinois,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1738.222222,5.555555556,-3333.555556,1251.333333,4417.222222,2.111111111,13378.66667,0,87.9047619,431.5555556,18256.66667,0
Asian alone,Illinois,High school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,1979,0,1611,3060,19300,1,13237,0,0,1813,41000,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2783.375,0,7060.625,5704.125,6290,3.5,94338.75,59.25,1077.5,3577.125,119492.5,0
Asian alone,Illinois,Some college education,Not Hispanic,Separated,In poverty,Renter,0,0,0,-4200,0,8650.5,3,15099.5,0,0,0,19550,0
Asian alone,Illinois,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,1095.857143,1549.714286,0,-982.2857143,2796.714286,2921,2.142857143,41968,135.5714286,830.7142857,1493.285714,47684.28571,0
Asian alone,Illinois,College degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,456.8,100,-1862.2,442.2,3892.4,1.4,10261.4,94.8,1308,222.4,11910,0
Asian alone,Illinois,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,1979.333333,0,-6621.666667,1836,2941,3,36121.33333,316.3333333,3684,544.3333333,32800,0
Asian alone,Illinois,College degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,497.2413793,2065.827586,0,11384.37931,6917.241379,3559.62069,1.827586207,70868,169.862069,623.1724138,4516.862069,98021.72414,0
Asian alone,Illinois,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1215.190476,0,-6649.571429,1029.666667,3064.761905,2.80952381,17219.04762,45.14285714,504.952381,155.4285714,15389.04762,95.23809524
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Never married,In poverty,Renter,0,1040.333333,0,-4878.666667,1221.666667,575,2.666666667,14208,0,0,167.3333333,12800,0
Asian alone,Illinois,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,2886.923077,0,19032.38462,8592.153846,11325.92308,3.923076923,127474.1538,305.9230769,507.6923077,6461.230769,175046.1538,0
Asian alone,Illinois,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,3197.909091,1.515151515,-5806.727273,1492.393939,5051.878788,3,17919.18182,232.2727273,260.5454545,467.2121212,21827.27273,0
Asian alone,Illinois,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,0,0,-1400,0,15115,1,-6815,0,0,0,6900,0
Asian alone,Illinois,High school degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-2033.333333,0,2591.333333,1.666666667,7877,535,300,0,7600,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,4479.615385,0,23319.84615,12093.30769,10415,4.846153846,143584.0769,182.4615385,1121.538462,8857.538462,201368.4615,76.92307692
Asian alone,Illinois,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,2639,0,-4816.333333,2422.666667,14993,2.666666667,15853,535,0,1110,31666.66667,0
Asian alone,Illinois,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,1992,0,-2582.666667,1760,4819.666667,2.333333333,18615.66667,0,0,929,27400,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Widowed,In poverty,Renter,0,1979,0,-11098,1546,1445,5,26274,0,0,54,20200,0
Asian alone,Illinois,Less than a high school degree,Not Hispanic,Married,In poverty,Renter,0,1107.363636,0,-3956.181818,833.6363636,6939.636364,2.454545455,15619.81818,145.9090909,102.7272727,204.5454545,20500,0
Asian alone,Illinois,College degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,0,0,-1400,0,500,1,11328,0,828,0,9600,0
Asian alone,Illinois,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,3335.070707,8.080808081,12154.72727,8162.040404,7494.545455,2.878787879,99357.60606,18.47474747,161.7878788,5427.222222,135938.0808,0
